order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category
51652,Order Finished,Rachel Payne,2011-04-09,37,391020,0.03,11731,Office Supplies,Labels
51876,Order Returned,Victor Price,2012-03-06,2,190111,0.1,19011,Technology,Telephones & Communication
52070,Order Finished,Natalie Webber,2009-12-01,29,135940,0.06,8156,Office Supplies,Pens & Art Supplies
52160,Order Finished,Jack Garza,2011-07-03,5,31200,0.09,2808,Office Supplies,Rubber Bands
52258,Order Returned,Thais Sissman,2009-02-10,5,127700,0.04,5108,Furniture,Office Furnishings
52608,Order Returned,Thea Hudgings,2009-01-21,36,295420,0.05,14771,Office Supplies,Pens & Art Supplies
52640,Order Finished,Steven Ward,2011-01-01,18,2327500,0.05,116375,Office Supplies,Binders & Binder Accessories
53412,Order Finished,Eric Hoffmann,2009-09-15,45,5089460,0.02,101789,Furniture,Office Furnishings
53568,Order Finished,Gary Hwang,2010-06-28,34,8562260,0.05,428113,Furniture,Chairs & Chairmats
53956,Order Finished,Elpida Rittenbach,2011-08-08,43,3559740,0.01,35597,Office Supplies,Paper
54371,Order Returned,Toby Knight,2012-02-15,28,230040,0.0,0,Office Supplies,Rubber Bands
54436,Order Finished,Toby Knight,2009-09-19,17,1411700,0.04,56468,Technology,Computer Peripherals
54464,Order Finished,Joseph Airdo,2009-09-01,11,454820,0.06,27289,Furniture,Office Furnishings
54468,Order Finished,Valerie Takahito,2009-12-14,15,81500,0.03,2445,Office Supplies,Labels
54819,Order Finished,Phillip Flathmann,2009-10-10,10,106640,0.07,7465,Furniture,Office Furnishings
54882,Order Finished,Natalie Webber,2011-02-06,17,172580,0.02,3452,Office Supplies,Labels
55042,Order Finished,Russell Applegate,2011-12-08,28,3435760,0.05,171788,Office Supplies,Appliances
55046,Order Finished,Thais Sissman,2009-04-13,2,58640,0.08,4691,Office Supplies,Paper
55297,Order Finished,Jamie Frazer,2010-10-19,29,1133320,0.1,113332,Office Supplies,Paper
55360,Order Finished,Russell Applegate,2009-01-22,49,269660,0.07,18876,Office Supplies,Labels
55623,Order Returned,Jack Garza,2012-10-05,47,20697460,0.09,1862771,Furniture,Tables
55650,Order Finished,Steven Cartwright,2011-10-21,41,2517940,0.1,251794,Technology,Computer Peripherals
55651,Order Finished,Helen Andreada,2012-03-07,41,1661060,0.01,16611,Furniture,Office Furnishings
56322,Order Finished,Sean Braxton,2011-09-30,26,1599680,0.08,127974,Technology,Computer Peripherals
56608,Order Finished,Linda Southworth,2009-11-18,23,84460,0.1,8446,Office Supplies,Rubber Bands
56612,Order Returned,Joseph Airdo,2009-07-22,38,8017455,0.0,0,Technology,Telephones & Communication
56835,Order Finished,Roland Murray,2010-02-20,1,21880,0.1,2188,Office Supplies,Pens & Art Supplies
57058,Order Finished,Jack Garza,2012-05-09,28,410860,0.0,0,Office Supplies,Binders & Binder Accessories
57506,Order Finished,Thais Sissman,2009-02-13,48,665100,0.1,66510,Office Supplies,Paper
57574,Order Finished,Russell D'Ascenzo,2012-07-23,20,932720,0.07,65290,Furniture,Office Furnishings
57602,Order Finished,Rachel Payne,2012-05-17,43,260720,0.02,5214,Office Supplies,Labels
57921,Order Finished,Arthur Gainer,2010-08-18,8,90480,0.01,905,Technology,Computer Peripherals
57958,Order Finished,Steven Ward,2009-02-28,46,2839660,0.07,198776,Office Supplies,Paper
58086,Order Finished,Arthur Gainer,2011-03-10,27,309240,0.04,12370,Office Supplies,Binders & Binder Accessories
58182,Order Finished,Tracy Collins,2009-02-20,24,958260,0.05,47913,Furniture,Office Furnishings
58342,Order Finished,Rick Bensley,2011-04-01,40,3437740,0.02,68755,Technology,Computer Peripherals
59174,Order Finished,Emily Ducich,2010-01-01,6,2386200,0.09,214758,Technology,Office Machines
59361,Order Finished,Thea Hudgings,2012-08-29,45,2016680,0.09,181501,Technology,Office Machines
59365,Order Finished,Sanjit Engle,2009-12-07,1,1068600,0.05,53430,Technology,Office Machines
59492,Order Finished,Jill Fjeld,2012-10-31,25,340800,0.02,6816,Office Supplies,Paper
59684,Order Finished,Susan Mac Kendrick,2010-12-29,50,18119800,0.07,1268386,Office Supplies,Appliances
512,Order Finished,Sam Craven,2011-05-19,6,2619060,0.06,157144,Furniture,Chairs & Chairmats
1287,Order Finished,Mitch Willingham,2009-07-04,39,7817300,0.06,469038,Furniture,Office Furnishings
1895,Order Finished,Mitch Willingham,2009-05-29,5,82500,0.02,1650,Office Supplies,Paper
2023,Order Finished,Sam Craven,2012-05-05,4,589780,0.09,53080,Technology,Computer Peripherals
2593,Order Finished,John Dryer,2010-09-03,5,4008240,0.1,400824,Office Supplies,Binders & Binder Accessories
3461,Order Finished,Susan Gilcrest,2010-01-30,47,4106758,0.1,410676,Technology,Telephones & Communication
3554,Order Finished,Ken Heidel,2011-06-16,25,577820,0.08,46226,Office Supplies,Paper
4166,Order Finished,Patrick Ryan,2010-02-27,19,277700,0.08,22216,Office Supplies,Binders & Binder Accessories
5059,Order Returned,Randy Bradley,2010-11-09,5,82360,0.1,8236,Office Supplies,Binders & Binder Accessories
5254,Order Finished,William Brown,2012-07-25,31,3470703,0.08,277656,Technology,Telephones & Communication
5575,Order Finished,Rick Hansen,2011-07-23,41,509380,0.06,30563,Office Supplies,Paper
5954,Order Finished,Ken Heidel,2012-12-02,32,36632600,0.06,2197956,Technology,Office Machines
6018,Order Finished,Toby Grace,2012-08-18,39,412180,0.0,0,Furniture,Office Furnishings
6336,Order Finished,Joseph Holt,2011-08-28,43,640520,0.01,6405,Office Supplies,Binders & Binder Accessories
7559,Order Finished,Patrick Ryan,2010-10-12,9,180740,0.05,9037,Office Supplies,Appliances
8070,Order Finished,Rick Hansen,2012-01-28,14,1245440,0.0,0,Office Supplies,Pens & Art Supplies
8259,Order Finished,Peter Fuller,2009-04-18,25,4260440,0.09,383440,Furniture,Chairs & Chairmats
8642,Order Finished,Patrick Ryan,2010-01-16,26,302100,0.09,27189,Office Supplies,Binders & Binder Accessories
8803,Order Finished,William Brown,2012-12-20,6,2368220,0.07,165775,Office Supplies,Storage & Organization
9383,Order Finished,John Dryer,2009-03-16,11,164840,0.07,11539,Furniture,Office Furnishings
10278,Order Finished,Rick Hansen,2011-09-12,25,3815420,0.0,0,Furniture,Bookcases
10949,Order Finished,Ashley Jarboe,2009-03-30,46,6898520,0.1,689852,Technology,Office Machines
11335,Order Finished,Maya Herman,2009-10-21,3,29680,0.08,2374,Office Supplies,Labels
13127,Order Finished,Sam Craven,2010-07-31,13,1902620,0.06,114157,Office Supplies,Appliances
14978,Order Finished,Randy Bradley,2010-05-27,14,24087760,0.07,1686143,Furniture,Bookcases
15751,Order Finished,Maya Herman,2009-08-15,37,379200,0.02,7584,Office Supplies,Labels
15815,Order Finished,Mitch Willingham,2009-05-01,43,1057200,0.01,10572,Office Supplies,Binders & Binder Accessories
16737,Order Finished,Toby Grace,2011-06-20,15,2780980,0.01,27810,Office Supplies,Envelopes
17124,Order Finished,William Brown,2009-10-25,39,256620,0.05,12831,Office Supplies,"Scissors, Rulers & Trimmers"
17666,Order Finished,Sam Craven,2010-09-08,19,165120,0.01,1651,Office Supplies,Paper
19075,Order Finished,Joseph Holt,2009-09-26,36,3683200,0.01,36832,Technology,Computer Peripherals
21220,Order Finished,Rick Hansen,2012-12-22,4,952620,0.07,66683,Technology,Office Machines
21600,Order Finished,Ashley Jarboe,2010-04-04,17,338960,0.03,10169,Office Supplies,Paper
22117,Order Finished,Rick Hansen,2010-08-12,16,1163040,0.03,34891,Office Supplies,Paper
22211,Order Finished,Peter Fuller,2011-10-03,30,1886880,0.08,150950,Office Supplies,Paper
22404,Order Finished,Joseph Holt,2010-11-16,35,14529280,0.06,871757,Furniture,Chairs & Chairmats
23362,Order Finished,Randy Bradley,2010-08-27,45,1704100,0.1,170410,Furniture,Office Furnishings
23399,Order Finished,Randy Bradley,2010-12-29,14,418600,0.01,4186,Office Supplies,Storage & Organization
23781,Order Finished,Ashley Jarboe,2011-10-31,30,400480,0.0,0,Office Supplies,Paper
23812,Order Finished,Toby Grace,2012-07-27,32,11691640,0.1,1169164,Technology,Office Machines
24199,Order Finished,Randy Bradley,2009-06-16,16,1413060,0.0,0,Technology,Computer Peripherals
25155,Order Finished,John Dryer,2010-01-20,48,2077980,0.0,0,Furniture,Office Furnishings
26084,Order Finished,Patrick Ryan,2012-10-16,33,457640,0.03,13729,Office Supplies,Paper
26146,Order Finished,John Dryer,2009-10-11,13,2703520,0.03,81106,Office Supplies,Appliances
26529,Order Finished,Pauline Webber,2011-01-28,41,24250280,0.08,1940022,Technology,Office Machines
26693,Order Finished,William Brown,2010-08-21,44,4189956,0.06,251397,Technology,Telephones & Communication
26951,Order Finished,Kean Takahito,2010-04-08,3,903620,0.05,45181,Technology,Office Machines
27141,Order Finished,Patrick Ryan,2010-02-04,25,991600,0.03,29748,Furniture,Office Furnishings
27302,Order Finished,Maya Herman,2012-09-12,16,475080,0.04,19003,Furniture,Office Furnishings
27426,Order Finished,William Brown,2010-02-23,41,877320,0.01,8773,Office Supplies,Paper
27810,Order Finished,Julia Dunbar,2010-01-28,32,433020,0.02,8660,Office Supplies,Labels
28674,Order Finished,Susan Gilcrest,2011-08-15,26,323920,0.0,0,Office Supplies,Paper
28742,Order Finished,Rick Hansen,2012-04-29,35,1175840,0.09,105826,Office Supplies,Storage & Organization
28772,Order Finished,Nick Zandusky,2009-02-06,16,1900928,0.02,38019,Furniture,Tables
29152,Order Finished,Ashley Jarboe,2011-07-23,3,117260,0.0,0,Technology,Computer Peripherals
29639,Order Finished,Patrick Ryan,2011-04-17,8,44740,0.04,1790,Office Supplies,Pens & Art Supplies
30407,Order Finished,Patrick Ryan,2009-04-17,41,35707280,0.02,714146,Office Supplies,Storage & Organization
31175,Order Finished,William Brown,2009-09-26,26,1079320,0.0,0,Office Supplies,Paper
32455,Order Finished,Peter Fuller,2010-09-23,43,9241060,0.0,0,Technology,Computer Peripherals
32484,Order Finished,William Brown,2011-02-04,9,5005340,0.1,500534,Furniture,Chairs & Chairmats
34402,Order Finished,Mitch Willingham,2010-05-02,38,6033700,0.05,301685,Office Supplies,Storage & Organization
34723,Order Finished,Neoma Murray,2012-12-09,4,12190280,0.06,731417,Technology,Office Machines
34757,Order Finished,Neoma Murray,2012-05-28,40,501200,0.1,50120,Office Supplies,Paper
34913,Order Finished,William Brown,2011-11-22,15,215260,0.0,0,Office Supplies,Binders & Binder Accessories
35136,Order Finished,Peter Fuller,2009-10-08,23,137460,0.07,9622,Office Supplies,Pens & Art Supplies
35299,Order Finished,Randy Bradley,2012-08-10,41,8718000,0.02,174360,Technology,Computer Peripherals
36676,Order Returned,Mitch Willingham,2011-08-25,32,6092020,0.08,487362,Technology,Office Machines
36708,Order Finished,William Brown,2011-09-19,46,1273000,0.01,12730,Technology,Office Machines
36835,Order Finished,William Brown,2009-10-20,39,24146120,0.03,724384,Office Supplies,Binders & Binder Accessories
37127,Order Finished,John Dryer,2010-10-02,19,356880,0.03,10706,Office Supplies,Paper
37667,Order Finished,Peter Fuller,2011-12-02,31,944700,0.03,28341,Office Supplies,Binders & Binder Accessories
37825,Order Finished,Matt Collister,2009-07-22,44,1010020,0.06,60601,Office Supplies,Appliances
37861,Order Finished,Patrick Ryan,2011-12-28,32,1960140,0.09,176413,Office Supplies,Paper
37926,Order Finished,Rick Hansen,2009-09-08,31,706500,0.02,14130,Office Supplies,Pens & Art Supplies
38304,Order Finished,Pauline Webber,2011-03-22,7,60200,0.09,5418,Office Supplies,Binders & Binder Accessories
38978,Order Finished,Nick Zandusky,2009-08-03,24,9094520,0.0,0,Furniture,Chairs & Chairmats
39267,Order Finished,Sam Craven,2010-01-18,26,860660,0.08,68853,Furniture,Office Furnishings
40772,Order Finished,Pauline Webber,2012-02-13,15,256540,0.0,0,Office Supplies,Rubber Bands
40928,Order Finished,Patrick Ryan,2009-09-12,4,584681,0.01,5847,Technology,Telephones & Communication
41216,Order Returned,Kean Takahito,2009-07-01,8,506520,0.02,10130,Office Supplies,Binders & Binder Accessories
42310,Order Finished,Julia Dunbar,2009-07-21,20,6723517,0.04,268941,Technology,Telephones & Communication
42403,Order Finished,Nick Zandusky,2009-06-20,38,235680,0.04,9427,Office Supplies,Labels
43138,Order Returned,Matt Collister,2012-03-14,43,2668100,0.06,160086,Office Supplies,Binders & Binder Accessories
43206,Order Finished,John Dryer,2009-08-23,16,1175760,0.0,0,Technology,Computer Peripherals
43207,Order Finished,Julia Dunbar,2010-06-09,45,4415800,0.02,88316,Furniture,Office Furnishings
43650,Order Finished,William Brown,2009-03-23,3,3519300,0.06,211158,Technology,Copiers & Fax
44290,Order Finished,Peter Fuller,2010-03-21,49,1016760,0.06,61006,Furniture,Office Furnishings
44613,Order Finished,Neoma Murray,2010-08-30,34,3823380,0.07,267637,Office Supplies,Paper
44965,Order Finished,Peter Fuller,2011-10-02,19,57640,0.0,0,Office Supplies,Rubber Bands
45733,Order Finished,Maya Herman,2010-12-06,39,1702340,0.07,119164,Office Supplies,Binders & Binder Accessories
45893,Order Finished,Patrick Ryan,2011-05-26,15,136060,0.05,6803,Office Supplies,Binders & Binder Accessories
46113,Order Finished,Nick Zandusky,2009-12-02,18,5134260,0.02,102685,Furniture,Office Furnishings
46311,Order Returned,Peter Fuller,2011-07-25,42,2488020,0.0,0,Technology,Computer Peripherals
47398,Order Finished,Peter Fuller,2011-06-17,6,2614368,0.03,78431,Furniture,Tables
47554,Order Finished,John Dryer,2010-03-13,9,872600,0.08,69808,Furniture,Chairs & Chairmats
49346,Order Finished,Rick Hansen,2011-05-05,8,188700,0.1,18870,Furniture,Office Furnishings
49735,Order Finished,Mitch Willingham,2009-09-23,32,3858380,0.04,154335,Office Supplies,Appliances
50087,Order Returned,Patrick Ryan,2010-05-15,17,117720,0.03,3532,Office Supplies,Rubber Bands
50466,Order Finished,Toby Grace,2012-06-28,32,13784140,0.05,689207,Office Supplies,Binders & Binder Accessories
50501,Order Returned,John Dryer,2009-05-29,31,1602900,0.01,16029,Technology,Office Machines
50818,Order Returned,Neoma Murray,2012-10-06,34,11037063,0.1,1103706,Technology,Telephones & Communication
50852,Order Finished,Nick Zandusky,2011-06-12,24,376940,0.03,11308,Office Supplies,Binders & Binder Accessories
52068,Order Returned,Peter Fuller,2012-01-13,31,326540,0.04,13062,Office Supplies,Binders & Binder Accessories
52641,Order Finished,Julia Dunbar,2010-10-08,6,1668431,0.02,33369,Technology,Telephones & Communication
53378,Order Finished,Mitch Willingham,2012-07-13,50,27869060,0.1,2786906,Technology,Copiers & Fax
55136,Order Finished,William Brown,2010-10-09,29,269360,0.1,26936,Office Supplies,Paper
55655,Order Finished,Toby Grace,2012-09-24,33,7342283,0.02,146846,Technology,Telephones & Communication
55750,Order Finished,Nick Zandusky,2010-08-27,31,10891984,0.08,871359,Furniture,Tables
56064,Order Finished,William Brown,2009-10-29,41,2338520,0.02,46770,Office Supplies,Binders & Binder Accessories
56804,Order Finished,Rick Hansen,2011-03-27,41,272900,0.1,27290,Office Supplies,Binders & Binder Accessories
57157,Order Returned,Maya Herman,2012-02-26,18,407140,0.01,4071,Office Supplies,Appliances
58053,Order Finished,Susan Gilcrest,2010-01-08,42,575500,0.02,11510,Office Supplies,Paper
58116,Order Finished,Nick Zandusky,2009-03-28,6,343540,0.01,3435,Furniture,Chairs & Chairmats
58181,Order Finished,William Brown,2012-10-07,5,72860,0.04,2914,Office Supplies,Paper
58308,Order Finished,William Brown,2010-05-21,35,4346520,0.0,0,Furniture,Bookcases
58339,Order Finished,Rick Hansen,2009-06-13,9,3217740,0.07,225242,Office Supplies,Appliances
58883,Order Finished,Maya Herman,2012-08-12,36,323120,0.0,0,Office Supplies,Labels
59777,Order Finished,Sam Craven,2010-12-12,19,1834620,0.05,91731,Technology,Computer Peripherals
548,Order Finished,Sung Chung,2009-09-20,41,258980,0.04,10359,Office Supplies,Labels
771,Order Finished,Darrin Van Huff,2011-06-16,18,177680,0.08,14214,Office Supplies,Paper
2086,Order Finished,Brian Moss,2009-10-18,24,2823160,0.01,28232,Office Supplies,Paper
6560,Order Finished,Max Ludwig,2011-01-04,20,338360,0.09,30452,Office Supplies,Appliances
7105,Order Finished,Brian Moss,2010-06-21,17,154380,0.03,4631,Office Supplies,Appliances
7776,Order Finished,Michelle Moray,2009-03-14,36,14447180,0.07,1011303,Furniture,Chairs & Chairmats
8450,Order Finished,Eva Jacobs,2012-04-13,24,2614000,0.02,52280,Office Supplies,Appliances
16164,Order Finished,Eva Jacobs,2012-01-03,26,4708300,0.03,141249,Technology,Office Machines
18789,Order Finished,Craig Rider,2011-03-16,50,3116360,0.0,0,Office Supplies,Paper
19105,Order Finished,Max Ludwig,2009-10-28,31,2741120,0.1,274112,Office Supplies,Paper
19136,Order Finished,Michelle Moray,2010-08-04,44,2745891,0.0,0,Technology,Telephones & Communication
19206,Order Finished,Michelle Moray,2010-03-30,40,176040,0.0,0,Office Supplies,Binders & Binder Accessories
19654,Order Finished,Maribeth Yedwab,2011-01-09,8,763380,0.04,30535,Furniture,Office Furnishings
20037,Order Finished,Michelle Moray,2009-01-10,35,2018840,0.02,40377,Furniture,Office Furnishings
20549,Order Finished,Cindy Schnelling,2009-01-12,40,2060180,0.09,185416,Office Supplies,Storage & Organization
20832,Order Finished,Eugene Moren,2010-07-30,47,177400,0.06,10644,Office Supplies,Binders & Binder Accessories
22887,Order Finished,Eugene Moren,2010-11-18,34,18214540,0.07,1275018,Furniture,Chairs & Chairmats
23936,Order Finished,Darrin Van Huff,2009-12-17,27,142780,0.09,12850,Office Supplies,Pens & Art Supplies
24326,Order Finished,Cindy Schnelling,2011-09-29,37,3193720,0.05,159686,Office Supplies,Appliances
25926,Order Finished,Michelle Moray,2009-11-20,20,6600432,0.1,660043,Furniture,Tables
27687,Order Finished,Maribeth Yedwab,2010-04-22,38,502600,0.1,50260,Office Supplies,Binders & Binder Accessories
27776,Order Finished,Liz Price,2010-05-04,41,453360,0.04,18134,Office Supplies,Paper
27813,Order Finished,Liz Price,2009-01-12,10,802280,0.1,80228,Technology,Computer Peripherals
28256,Order Finished,Brian Moss,2009-02-23,19,934800,0.01,9348,Office Supplies,Storage & Organization
28550,Order Finished,Cindy Schnelling,2011-03-20,44,43064520,0.09,3875807,Technology,Office Machines
30374,Order Finished,Michelle Moray,2010-03-21,12,1419080,0.07,99336,Office Supplies,Appliances
30564,Order Finished,Darrin Van Huff,2009-02-26,20,1212797,0.09,109152,Technology,Telephones & Communication
31620,Order Finished,Maribeth Yedwab,2011-08-11,20,2216732,0.05,110837,Technology,Telephones & Communication
31780,Order Finished,Max Ludwig,2010-01-29,17,1468500,0.08,117480,Office Supplies,Appliances
31876,Order Finished,Brian Moss,2011-05-07,8,1482980,0.08,118638,Office Supplies,Storage & Organization
